"year","university","tuition_and_fees","total_expenses","total_salaries"
"2015","126687","11007000.0","12007000.0","6051000.0"
"2015","126702","17906849.0","27258500.0","7791820.0"
"2015","126711","7820154.0","84677400.0","35556000.0"
"2015","126748","4755839.0","15403400.0","6487850.0"
"2015","126775","115027440.0","240089000.0","96344000.0"
"2015","126784","2171109.0","1678250.0","1481550.0"
"2015","126818","363593739.0","1000200000.0","513097000.0"
"2015","126827","21776916.0","19312800.0","6547670.0"
"2015","126854","873232.0","","295715.0"
"2015","126863","19590367.0","41412400.0","17173200.0"
"2015","126872","10014523.0","9300830.0","2484280.0"
"2015","126915","896954.0","","1607510.0"
"2015","126942","27514160.0","60020100.0","25030600.0"
"2015","126951","17576602.0","","4508010.0"
"2015","126979","6633692.0","11987900.0","6830340.0"
"2015","127060","293232592.0","382097000.0","198022000.0"
"2015","127158","6175119.0","","7321650.0"
"2015","127185","17616406.0","74544700.0","34258100.0"
"2015","127200","64302540.0","110143000.0","52687500.0"
"2015","127219","382557.0","","166131.0"
"2015","127228","1560343.0","","763582.0"
"2015","127273","4101623.0","8196720.0","4114890.0"
"2015","127316","2183125.0","","1129540.0"
"2015","127389","2289267.0","9075300.0","3609270.0"
"2015","127556","55116038.0","117632000.0","44433200.0"
"2015","127565","101794541.0","182040000.0","98855900.0"
"2015","127617","4043911.0","11193600.0","6301830.0"
"2015","127653","19898225.0","23924900.0","12430300.0"
"2015","127680","2368919.0","","733143.0"
"2015","127699","2358270.0","","1150060.0"
"2015","127714","3721554.0","5739080.0","2462900.0"
"2015","127732","5356807.0","19560700.0","7884100.0"
"2015","127741","102175619.0","216513000.0","106439000.0"
"2015","127778","3291310.0","22821900.0","10754000.0"
"2015","127787","2264567.0","2590010.0","1131330.0"
"2015","127820","42759692.0","85208100.0","41736800.0"
"2015","127839","4820523.0","5341770.0","2693190.0"
"2015","127884","15934655.0","45700600.0","21947600.0"
"2015","127909","30969115.0","56725400.0","25176900.0"
"2015","127918","106971805.0","130582000.0","65628100.0"
"2015","127945","13211308.0","24781800.0","8510190.0"
"2015","127954","652773.0","","293149.0"
"2015","128106","33106680.0","81680800.0","32362700.0"
"2015","128151","1421836.0","","2089130.0"
"2015","128179","13726194.0","8895720.0","3029050.0"
"2015","128188","8617556.0","9782880.0","3454980.0"
"2015","128258","3946603.0","19003100.0","8576790.0"
"2015","128300","0.0","169407000.0","40512400.0"
"2015","128328","0.0","","250680000.0"
"2015","128337","1092461.0","","324531.0"
"2015","128391","18794254.0","48665400.0","18497600.0"
"2015","128498","20922760.0","27043300.0","12438000.0"
"2015","128540","1448888.0","","694501.0"
"2015","128577","3488171.0","22002400.0","10234400.0"
"2015","128586","476252.0","","624810.0"
"2015","128674","36465315.0","","10450700.0"
"2015","128683","10927331.0","13211800.0","5431880.0"
"2015","128744","76267000.0","92502000.0","37592000.0"
"2015","128771","76274437.0","242022000.0","104863000.0"
"2015","128780","8598340.0","14925600.0","8256610.0"
"2015","128896","4327360.0","","2172190.0"
"2015","128902","59652000.0","108755000.0","51965000.0"
"2015","129002","6447739.0","","2219280.0"
"2015","129020","324520586.0","2218290000.0","973044000.0"
"2015","129154","51424000.0","65763000.0","27081000.0"
"2015","129181","14079658.0","","3821220.0"
"2015","129215","31559892.0","132826000.0","58766400.0"
"2015","129242","122777000.0","179992000.0","69209000.0"
"2015","129349","2138879.0","","980613.0"
"2015","129367","4401545.0","41319900.0","19330800.0"
"2015","129428","2966000.0","13869000.0","8013000.0"
"2015","129482","12318820.0","","3722870.0"
"2015","129491","1247101.0","4421090.0","1553000.0"
"2015","129525","107873000.0","173767000.0","76963500.0"
"2015","129534","2994992.0","3221220.0","1881500.0"
"2015","129543","7775365.0","46416800.0","20064200.0"
"2015","129695","14052949.0","60897300.0","28100900.0"
"2015","129729","13095371.0","65759300.0","29193200.0"
"2015","129756","5786170.0","27639200.0","13390100.0"
"2015","129774","10367812.0","20640900.0","8004680.0"
"2015","129808","6918674.0","39785300.0","18264000.0"
"2015","129923","12708193.0","","5392530.0"
"2015","129932","7673583.0","","2681370.0"
"2015","129941","124188713.0","168902000.0","74488700.0"
"2015","129969","2242779.0","","1338700.0"
"2015","130004","14168667.0","58699900.0","27927600.0"
"2015","130040","2162421.0","18868000.0","9008560.0"
"2015","130110","1526351.0","1656970.0","915641.0"
"2015","130174","53324694.0","","21651300.0"
"2015","130183","89124923.0","94270400.0","34852100.0"
"2015","130217","2461073.0","19209300.0","9336700.0"
"2015","130226","255575837.0","293335000.0","125743000.0"
"2015","130253","147325238.0","172279000.0","57231600.0"
"2015","130314","38311000.0","60911000.0","31906000.0"
"2015","130396","12603857.0","70154500.0","31088500.0"
"2015","130448","7282751.0","8647560.0","5019100.0"
"2015","130493","77873319.0","236809000.0","105773000.0"
"2015","130509","10343052.0","","5830600.0"
"2015","130581","2681850.0","2970320.0","2970320.0"
"2015","130590","73979220.0","145326000.0","51668300.0"
"2015","130606","9038165.0","40056200.0","19035900.0"
"2015","130624","15306242.0","96547400.0","44908800.0"
"2015","130697","97659000.0","191795000.0","85177000.0"
"2015","130776","37849780.0","141022000.0","61835100.0"
"2015","130785","30300.0","","0.0"
"2015","130794","238093393.0","3187610000.0","1507110000.0"
"2015","130837","264724.0","","1284580.0"
"2015","130873","4280914.0","","2631280.0"
"2015","130882","23752.0","16478800.0","6233130.0"
"2015","130907","47916141.0","142310000.0","64004300.0"
"2015","130934","23404926.0","124236000.0","53747600.0"
"2015","130943","406304570.0","907537000.0","413394000.0"
"2015","130989","20676872.0","13507300.0","6274280.0"
"2015","131061","450755.0","","478545.0"
"2015","131098","21569861.0","33276800.0","13310600.0"
"2015","131113","110489652.0","96365400.0","53442000.0"
"2015","131159","374483000.0","491363000.0","232669000.0"
"2015","131283","133150901.0","219996000.0","111112000.0"
"2015","131399","31083170.0","139524000.0","64806100.0"
"2015","131405","1282107.0","4276400.0","1443360.0"
"2015","131450","17432766.0","138715000.0","64675100.0"
"2015","131469","638998000.0","1236190000.0","547211000.0"
"2015","131496","554619000.0","1176600000.0","461605000.0"
"2015","131520","154068000.0","842148000.0","365126000.0"
"2015","131742","22026017.0","22113200.0","5816810.0"
"2015","131803","14488456.0","13476900.0","2776070.0"
"2015","131830","413252.0","","206152.0"
"2015","131876","25215416.0","31665500.0","17054600.0"
"2015","131973","3801360.0","13140100.0","5311260.0"
"2015","132268","4408039.0","6023770.0","1979110.0"
"2015","132338","17976364.0","28055000.0","8397260.0"
"2015","132374","4855529.0","","14475500.0"
"2015","132408","3293996.0","6829200.0","3068910.0"
"2015","132471","134629988.0","157755000.0","75365300.0"
"2015","132602","40993325.0","83006600.0","33730800.0"
"2015","132657","60225092.0","71505700.0","33089700.0"
"2015","132666","783714.0","","572745.0"
"2015","132675","201841.0","","1374050.0"
"2015","132693","19458328.0","110366000.0","48556600.0"
"2015","132709","40258878.0","289191000.0","117329000.0"
"2015","132806","41835.0","","65469.0"
"2015","132842","12593386.0","14422500.0","6322450.0"
"2015","132851","7102408.0","60233800.0","22903800.0"
"2015","132879","2324953.0","4502690.0","2034540.0"
"2015","132903","285576688.0","925472000.0","417919000.0"
"2015","132976","578960.0","","3566210.0"
"2015","133021","2080702.0","24016600.0","9415990.0"
"2015","133155","1557231.0","","3437590.0"
"2015","133386","16973774.0","116893000.0","56720600.0"
"2015","133465","16025735.0","18329200.0","6390410.0"
"2015","133492","46660138.0","71039100.0","24446400.0"
"2015","133508","18551715.0","101282000.0","44478900.0"
"2015","133526","9142359.0","22262200.0","7957520.0"
"2015","133553","149739000.0","328293000.0","81249800.0"
"2015","133650","44654234.0","292864000.0","145231000.0"
"2015","133669","144741823.0","499206000.0","227353000.0"
"2015","133702","37479299.0","194593000.0","93052600.0"
"2015","133711","39329887.0","53072900.0","20662600.0"
"2015","133809","8187816.0","17428600.0","5524340.0"
"2015","133845","6997000.0","9687000.0","4398000.0"
"2015","133854","5801000.0","8798000.0","3987000.0"
"2015","133863","4984000.0","7004000.0","3000000.0"
"2015","133872","23221811.0","31008700.0","15696200.0"
"2015","133881","124899465.0","200690000.0","77738000.0"
"2015","133942","812372.0","","352000.0"
"2015","133951","279373175.0","885881000.0","433505000.0"
"2015","133960","2249505.0","12040400.0","5411090.0"
"2015","133979","20627431.0","36060600.0","11701500.0"
"2015","133997","7413194.0","80892400.0","2003470.0"
"2015","134024","1129988.0","","962453.0"
"2015","134079","44015330.0","70310800.0","25477300.0"
"2015","134097","251879420.0","1089190000.0","506853000.0"
"2015","134112","35823667.0","57708200.0","22259800.0"
"2015","134130","375820000.0","2602870000.0","1492940000.0"
"2015","134149","9763909.0","5934880.0","1865490.0"
"2015","134228","68451.0","","115306.0"
"2015","134237","373775538.0","300582000.0","128679000.0"
"2015","134291","333078.0","","3007630.0"
"2015","134307","1021012.0","","2614990.0"
"2015","134343","4749343.0","49034700.0","20937900.0"
"2015","134422","493599.0","1076090.0","678082.0"
"2015","134495","44061855.0","185031000.0","68849900.0"
"2015","134510","829061.0","4104320.0","1238240.0"
"2015","134529","1754409.0","","978967.0"
"2015","134574","1643514.0","","687381.0"
"2015","134608","16117685.0","135013000.0","61733200.0"
"2015","134680","7903844.0","14771900.0","2827900.0"
"2015","134714","2160912.0","","1197270.0"
"2015","134811","43237206.0","56378100.0","15662200.0"
"2015","134909","7966919.0","7071650.0","2712790.0"
"2015","134945","47866443.0","80096500.0","34854800.0"
"2015","135063","935485.0","4378760.0","1909660.0"
"2015","135081","299636267.0","326518000.0","130968000.0"
"2015","135124","5710452.0","7494170.0","2362010.0"
"2015","135142","0.0","","777985.0"
"2015","135160","2925697.0","26856500.0","11919200.0"
"2015","135179","1615327.0","","4359270.0"
"2015","135188","5516938.0","31126400.0","14718500.0"
"2015","135267","1461598.0","","4299080.0"
"2015","135276","1281328.0","","3356930.0"
"2015","135294","1415493.0","","5909420.0"
"2015","135337","1412971.0","","647054.0"
"2015","135364","4986084.0","5054400.0","3209190.0"
"2015","135391","19026471.0","70129100.0","28609400.0"
"2015","135407","1832985.0","","8177360.0"
"2015","135522","933487.0","","4755740.0"
"2015","135559","412745.0","","311540.0"
"2015","135610","2398895.0","2774860.0","1252160.0"
"2015","135647","836946.0","","5142680.0"
"2015","135717","80099888.0","493856000.0","226821000.0"
"2015","135726","503598885.0","2684120000.0","1251040000.0"
"2015","135735","6922278.0","","7056350.0"
"2015","135771","5005074.0","","2824030.0"
"2015","135939","1891697.0","3190630.0","1053120.0"
"2015","136048","312319.0","","264550.0"
"2015","136066","10080561.0","","3182960.0"
"2015","136109","1909716.0","","969536.0"
"2015","136145","922354.0","13351200.0","5009480.0"
"2015","136172","73826475.0","265777000.0","120907000.0"
"2015","136215","519669685.0","586802000.0","292605000.0"
"2015","136233","9095875.0","50645700.0","21713000.0"
"2015","136288","4052325.0","5145680.0","5145680.0"
"2015","136303","570699.0","","4066200.0"
"2015","136330","53885951.0","73199300.0","32180900.0"
"2015","136358","41524086.0","167774000.0","81156400.0"
"2015","136400","11622254.0","74314300.0","27915200.0"
"2015","136473","10354206.0","81248400.0","31085000.0"
"2015","136491","1739935.0","","4348600.0"
"2015","136516","13030246.0","80701700.0","34019900.0"
"2015","136659","304871.0","","1466630.0"
"2015","136701","2717660.0","5048130.0","1800810.0"
"2015","136765","857737.0","","3319360.0"
"2015","136774","39784754.0","57206700.0","20821500.0"
"2015","136783","375487.0","","235692.0"
"2015","136826","1646544.0","","7700430.0"
"2015","136950","65416000.0","134246000.0","49398000.0"
"2015","137023","1899579.0","","5061340.0"
"2015","137032","147395584.0","161382000.0","77835800.0"
"2015","137078","42194636.0","216783000.0","100701000.0"
"2015","137087","1552843.0","","4521610.0"
"2015","137096","25864032.0","104514000.0","49177300.0"
"2015","137120","2134411.0","","8506310.0"
"2015","137148","6965982.0","8475160.0","2789660.0"
"2015","137209","23789638.0","112162000.0","50577600.0"
"2015","137245","3556652.0","","13330700.0"
"2015","137272","3303339.0","3545530.0","1416560.0"
"2015","137281","9154756.0","49414500.0","19322900.0"
"2015","137315","2175210.0","32010500.0","13401100.0"
"2015","137351","243468093.0","1142320000.0","576399000.0"
"2015","137476","44692716.0","55252100.0","27611700.0"
"2015","137546","82047585.0","126168000.0","58450200.0"
"2015","137564","39692456.0","57700700.0","25661800.0"
"2015","137591","1883558.0","","1534660.0"
"2015","137713","291731.0","","1439260.0"
"2015","137759","16869593.0","112486000.0","44024600.0"
"2015","137777","331839.0","3387320.0","1158390.0"
"2015","137801","3389729.0","4895780.0","1843380.0"
"2015","137810","3198018.0","3495070.0","1300720.0"
"2015","137847","137843798.0","159670000.0","49997600.0"
"2015","137856","329677.0","","1470350.0"
"2015","137865","1022972.0","","2053550.0"
"2015","137953","1399749.0","3444870.0","1217050.0"
"2015","137962","2235474.0","3094400.0","1502550.0"
"2015","138132","637754.0","","375516.0"
"2015","138187","59342665.0","239216000.0","115694000.0"
"2015","138275","11001656.0","18567400.0","7362890.0"
"2015","138284","922571.0","","2824240.0"
"2015","138293","8789528.0","12822400.0","4216930.0"
"2015","138309","70343385.0","66357600.0","25898700.0"
"2015","138354","58090766.0","218102000.0","98180100.0"
"2015","138372","958343.0","","6853960.0"
"2015","138479","2533994.0","","7572830.0"
"2015","138488","843508.0","","3896600.0"
"2015","138497","1047068.0","","2587370.0"
"2015","138558","6772640.0","43833800.0","14529000.0"
"2015","138600","10788513.0","49773100.0","19757500.0"
"2015","138655","5787303.0","16696600.0","3311040.0"
"2015","138664","357328.0","","363035.0"
"2015","138682","5656802.0","32731000.0","13089000.0"
"2015","138691","10859993.0","47743400.0","20275900.0"
"2015","138716","15737721.0","68056400.0","29999800.0"
"2015","138761","1872412.0","7769670.0","3043070.0"
"2015","138789","32001674.0","100543000.0","41218400.0"
"2015","138813","29220378.0","51380000.0","13109200.0"
"2015","138822","5217168.0","","5124280.0"
"2015","138840","5663967.0","35837700.0","16042700.0"
"2015","138868","10809234.0","22344800.0","8260460.0"
"2015","138901","3836175.0","28643800.0","12868200.0"
"2015","138929","14603438.0","10894600.0","5455630.0"
"2015","138938","2831276.0","","1415120.0"
"2015","138947","56018256.0","85845100.0","36244700.0"
"2015","138956","4889901.0","33330000.0","15706600.0"
"2015","139010","5302314.0","25015200.0","9434370.0"
"2015","139074","8771805.0","12092700.0","5630650.0"
