"year","university","tuition_and_fees","total_expenses"
"2015","443535","5727647.0","5232400.0"
"2015","443544","1066345.0",""
"2015","443599","4680443.0","3889370.0"
"2015","443623","16365307.0","15176000.0"
"2015","443632","1725812.0",""
"2015","443641","1997654.0",""
"2015","443650","4806453.0","7527740.0"
"2015","443669","3800748.0",""
"2015","443678","784530.0",""
"2015","443696","400800.0",""
"2015","443702","221581.0","2605770.0"
"2015","443711","1741393.0","47239600.0"
"2015","443748","3461806.0","3577820.0"
"2015","443766","20742456.0","16342400.0"
"2015","443784","24708456.0","20217800.0"
"2015","443827","5008300.0","3641530.0"
"2015","443836","6483639.0","4899720.0"
"2015","443854","2846436.0","4124110.0"
"2015","443951","458774.0",""
"2015","444024","4978395.0","4631280.0"
"2015","444103","231394.0","825917.0"
"2015","444130","100397300.0","94446800.0"
"2015","444158","302786915.0","240966000.0"
"2015","444194","1612184.0",""
"2015","444219","3875454.0",""
"2015","444228","132053.0",""
"2015","444237","2543655.0",""
"2015","444255","2250883.0",""
"2015","444264","821458.0",""
"2015","444282","1481045.0",""
"2015","444291","1186531.0",""
"2015","444307","1038071.0",""
"2015","444316","612362.0",""
"2015","444325","2260606.0",""
"2015","444334","119695.0","358273.0"
"2015","444343","2098158.0","1972180.0"
"2015","444361","1476713.0","1200380.0"
"2015","444370","1148252.0",""
"2015","444398","485714.0","4294300.0"
"2015","444404","321394.0",""
"2015","444413","1009763.0","1762480.0"
"2015","444422","1588543.0",""
"2015","444440","754327.0",""
"2015","444468","207946.0",""
"2015","444486","4873298.0",""
"2015","444510","250911.0",""
"2015","444529","1173351.0",""
"2015","444547","325095.0",""
"2015","444556","4371655.0",""
"2015","444565","5751803.0","5307390.0"
"2015","444583","6700593.0",""
"2015","444592","1871203.0",""
"2015","444608","580864.0",""
"2015","444635","531966.0",""
"2015","444644","459105.0",""
"2015","444653","593317.0",""
"2015","444662","601529.0",""
"2015","444671","173542.0",""
"2015","444680","923216.0",""
"2015","444699","628689.0","664316.0"
"2015","444705","128974.0",""
"2015","444714","7262519.0","29495300.0"
"2015","444732","790599.0",""
"2015","444769","3609423.0",""
"2015","444778","973803.0","1216650.0"
"2015","444787","3980314.0","3954140.0"
"2015","444796","2388489.0",""
"2015","444811","3651186.0",""
"2015","444857","474358.0",""
"2015","444866","2727717.0",""
"2015","444893","2835651.0",""
"2015","444909","81275.0",""
"2015","444927","4554561.0","8993720.0"
"2015","444936","400488.0",""
"2015","444945","3637807.0",""
"2015","444954","3451670.0","15926500.0"
"2015","444972","1092826.0","3105710.0"
"2015","445027","174021045.0","178522000.0"
"2015","445054","0.0","7517170.0"
"2015","445081","3322238.0","4433070.0"
"2015","445090","9322437.0",""
"2015","445115","8381688.0","10106800.0"
"2015","445124","3885473.0","5942000.0"
"2015","445133","8656171.0","8125660.0"
"2015","445188","62228000.0",""
"2015","445203","6591860.0","7125070.0"
"2015","445212","2552959.0",""
"2015","445230","8810506.0","9322520.0"
"2015","445249","6051128.0","6901360.0"
"2015","445258","3730830.0","4241330.0"
"2015","445300","2194196.0",""
"2015","445319","492174.0",""
"2015","445328","3582934.0","3849450.0"
"2015","445346","4164039.0","3028260.0"
"2015","445364","6129035.0",""
"2015","445391","1027778.0",""
"2015","445434","3720060.0","4005700.0"
"2015","445461","5001853.0",""
"2015","445498","278214.0",""
"2015","445559","6805018.0",""
"2015","445577","3955569.0",""
"2015","445665","1713909.0",""
"2015","445692","8940972.0","10005600.0"
"2015","445726","4019590.0",""
"2015","445735","68586668.0","74197800.0"
"2015","445744","6775486.0","7505730.0"
"2015","445762","2162327.0",""
"2015","445780","194883.0",""
"2015","445799","30480000.0",""
"2015","445814","4529100.0","6994260.0"
"2015","445841","1660204.0",""
"2015","445850","1294140.0",""
"2015","445869","1708745.0","3768080.0"
"2015","445948","1838943.0","2639890.0"
"2015","445957","2658007.0",""
"2015","445984","38904.0",""
"2015","446002","587778.0","1253470.0"
"2015","446039","462567.0","571741.0"
"2015","446048","9779784.0","37089500.0"
"2015","446057","374191.0",""
"2015","446075","132515.0",""
"2015","446084","1503184.0",""
"2015","446093","1946653.0","2907130.0"
"2015","446109","4909216.0","1522690.0"
"2015","446118","8374617.0",""
"2015","446127","3909594.0",""
"2015","446136","5400800.0","7924650.0"
"2015","446163","1455392.0","1584290.0"
"2015","446190","271126.0",""
"2015","446206","246657.0",""
"2015","446215","240736.0",""
"2015","446224","1059675.0",""
"2015","446233","2138428.0","2960040.0"
"2015","446242","2669504.0",""
"2015","446251","392264.0",""
"2015","446260","1251310.0",""
"2015","446288","972117.0",""
"2015","446303","2220089.0",""
"2015","446349","8070.0",""
"2015","446385","3415589.0","4241000.0"
"2015","446394","181825.0","283326.0"
"2015","446446","965507.0",""
"2015","446455","1077239.0",""
"2015","446516","7595.0",""
"2015","446525","2240077.0","2313920.0"
"2015","446534","273570.0",""
"2015","446543","276200.0",""
"2015","446552","23138631.0","21748400.0"
"2015","446561","16683505.0","14508900.0"
"2015","446589","636853.0",""
"2015","446598","260833.0","463766.0"
"2015","446604","17200900.0","15289900.0"
"2015","446613","18251.0","117279.0"
"2015","446640","18227984.0","22790800.0"
"2015","446668","8482621.0","17146600.0"
"2015","446677","2601200.0","2768270.0"
"2015","446729","122820.0",""
"2015","446774","4445763.0","18934300.0"
"2015","446792","7079381.0","9859610.0"
"2015","446808","6300224.0","8287670.0"
"2015","446835","11925995.0","13778800.0"
"2015","446844","6780598.0","9495740.0"
"2015","446880","4022519.0","5090250.0"
"2015","446899","4581881.0","5288770.0"
"2015","446905","6078007.0","4862360.0"
"2015","446914","9398364.0","7103160.0"
"2015","446923","7162117.0","6106180.0"
"2015","446932","5521634.0","7787350.0"
"2015","446978","0.0","5414150.0"
"2015","447014","3293804.0","3568210.0"
"2015","447023","9111662.0",""
"2015","447050","5106503.0","10848800.0"
"2015","447102","5775810.0","4853210.0"
"2015","447120","4030941.0","3773760.0"
"2015","447148","1763738.0",""
"2015","447166","675137.0",""
"2015","447175","1264151.0",""
"2015","447209","2317249.0",""
"2015","447254","57069.0",""
"2015","447272","5275310.0","6251970.0"
"2015","447290","9053970.0","14880000.0"
"2015","447360","2479810.0","4829720.0"
"2015","447379","2553495.0","3022460.0"
"2015","447403","17296000.0",""
"2015","447421","3498855.0","4774910.0"
"2015","447449","175300.0",""
"2015","447458","16030650.0","18045700.0"
"2015","447467","2538207.0",""
"2015","447476","941578.0",""
"2015","447582","2408654.0","19477400.0"
"2015","447591","2102378.0",""
"2015","447607","5995479.0",""
"2015","447616","5719944.0",""
"2015","447634","5026511.0","3690280.0"
"2015","447689","31198631.0","122720000.0"
"2015","447698","1336590.0","1642820.0"
"2015","447704","350067.0",""
"2015","447713","688922.0","925702.0"
"2015","447722","623958.0",""
"2015","447731","1049241.0",""
"2015","447759","1899871.0",""
"2015","447768","28650478.0","27493700.0"
"2015","447777","7645095.0","7212270.0"
"2015","447795","185675.0",""
"2015","447801","2069800.0","2551940.0"
"2015","447810","5621727.0",""
"2015","447847","10671004.0","10803000.0"
"2015","447865","371204.0",""
"2015","447874","10857782.0",""
"2015","447883","2314478.0",""
"2015","447892","1293994.0",""
"2015","447908","261482.0",""
"2015","447917","274527.0",""
"2015","447935","12771191.0","15848600.0"
"2015","447953","3566400.0","3942400.0"
"2015","447962","1664803.0",""
"2015","447971","3231126.0",""
"2015","447980","481847.0",""
"2015","447999","1927309.0","2805110.0"
"2015","448008","164648.0",""
"2015","448017","597245.0",""
"2015","448026","1384120.0",""
"2015","448035","392128.0",""
"2015","448044","203160.0",""
"2015","448071","3498930.0",""
"2015","448105","345195.0",""
"2015","448123","1440684.0",""
"2015","448150","817747.0",""
"2015","448196","1188755.0",""
"2015","448211","432364.0",""
"2015","448220","520087.0",""
"2015","448239","3844562.0","2817100.0"
"2015","448248","2417577.0",""
"2015","448257","341439.0",""
"2015","448275","345764.0",""
"2015","448284","9487906.0",""
"2015","448309","6403147.0",""
"2015","448336","0.0","2982780.0"
"2015","448345","9229903.0","14146200.0"
"2015","448354","6077111.0","5398000.0"
"2015","448415","36290831.0","85630000.0"
"2015","448433","33405000.0",""
"2015","448442","5551739.0","4808870.0"
"2015","448451","6741202.0","5199450.0"
"2015","448460","3123831.0","3250770.0"
"2015","448479","6205797.0","5743570.0"
"2015","448488","5069792.0","4538380.0"
"2015","448497","3567729.0","3757610.0"
"2015","448503","5706181.0","5947170.0"
"2015","448512","8241417.0","7146020.0"
"2015","448567","3032400.0",""
"2015","448576","24824148.0","35457000.0"
"2015","448585","4406581.0",""
"2015","448594","1227879.0",""
"2015","448600","3688318.0",""
"2015","448637","0.0","84348300.0"
"2015","448646","1580733.0",""
"2015","448664","4462571.0","6518250.0"
"2015","448673","23982834.0","25867900.0"
"2015","448691","263875.0","3987100.0"
"2015","448707","1791954.0",""
"2015","448716","1359413.0",""
"2015","448734","3842773.0","5091470.0"
"2015","448752","7989980.0","7392360.0"
"2015","448761","3000952.0","3307830.0"
"2015","448770","5332693.0",""
"2015","448798","1024498.0",""
"2015","448804","1088854.0","2826090.0"
"2015","448822","130761.0",""
"2015","448840","22025834.0","71174800.0"
"2015","448859","2298228.0",""
"2015","448895","4183926.0",""
"2015","449010","8944664.0","17340700.0"
"2015","449038","33511016.0","29383800.0"
"2015","449074","7322239.0","7787510.0"
"2015","449117","4163689.0","5933100.0"
"2015","449126","2058430.0","2906250.0"
"2015","449250","2846979.0",""
"2015","449269","3493843.0",""
"2015","449302","532020.0",""
"2015","449311","1949866.0",""
"2015","449320","10578679.0",""
"2015","449339","317134000.0","252578000.0"
"2015","449348","98345.0","569927.0"
"2015","449357","683752.0",""
"2015","449366","8580350.0",""
"2015","449384","6785491.0",""
"2015","449393","321122.0",""
"2015","449445","1491416.0","1515580.0"
"2015","449454","577734.0","633782.0"
"2015","449463","926086.0",""
"2015","449472","281528.0",""
"2015","449481","539494.0","645031.0"
"2015","449490","2404939.0",""
"2015","449506","7381493.0","8129220.0"
"2015","449524","3120572.0","3395720.0"
"2015","449533","878835.0",""
"2015","449597","213323.0",""
"2015","449603","1787462.0",""
"2015","449612","3136943.0","3499060.0"
"2015","449658","486921.0","1406440.0"
"2015","449667","1539008.0",""
"2015","449676","1694514.0",""
"2015","449685","1937715.0",""
"2015","449700","4422632.0",""
"2015","449719","1998181.0",""
"2015","449728","930605.0",""
"2015","449764","2037546.0","3815480.0"
"2015","449773","2471877.0",""
"2015","449782","287783.0",""
"2015","449807","914584.0",""
"2015","449816","352615.0",""
"2015","449834","175716.0","583145.0"
"2015","449852","545063.0",""
"2015","449861","3871723.0","4676130.0"
"2015","449870","2378498.0","8397280.0"
"2015","449898","15949028.0","17264100.0"
"2015","449904","2266683.0",""
"2015","449922","7534926.0","6747870.0"
"2015","449931","6935249.0","7424260.0"
"2015","449959","2243534.0",""
"2015","449968","4076885.0",""
"2015","449977","2846490.0",""
"2015","449986","3478661.0",""
"2015","449995","2700225.0",""
"2015","450003","2562041.0","3862520.0"
"2015","450021","3084894.0",""
"2015","450049","4127826.0","8866160.0"
"2015","450058","10023943.0","9412750.0"
"2015","450067","6497414.0","7326480.0"
"2015","450076","6339666.0",""
"2015","450085","7832525.0","12920500.0"
"2015","450094","11385411.0","17981100.0"
"2015","450119","3152113.0",""
"2015","450128","4959106.0",""
"2015","450173","191013331.0",""
"2015","450182","4570846.0",""
"2015","450191","7655320.0",""
"2015","450207","3597648.0","3572610.0"
"2015","450216","10505329.0","7152380.0"
"2015","450225","5861253.0","4946290.0"
"2015","450234","3653007.0","4688140.0"
"2015","450243","7489970.0","6201160.0"
"2015","450252","10841702.0","6649220.0"
"2015","450261","3869202.0","3728280.0"
"2015","450270","3944237.0","5080460.0"
"2015","450289","6120275.0",""
"2015","450298","3618573.0","3003380.0"
"2015","450304","822788.0","7411270.0"
"2015","450377","8799056.0","6811880.0"
"2015","450401","4705036.0","4632330.0"
"2015","450447","1825597.0","3261170.0"
"2015","450456","556058.0",""
"2015","450465","7362754.0","10731300.0"
"2015","450483","1936387.0",""
"2015","450526","5999934.0","6937180.0"
"2015","450535","5056076.0","5545500.0"
"2015","450544","3222551.0","5105490.0"
"2015","450571","16167384.0","18193000.0"
"2015","450580","604802.0",""
"2015","450599","1331650.0",""
"2015","450605","1356906.0",""
"2015","450614","1040109.0",""
"2015","450632","929622.0",""
"2015","450650","2370316.0",""
"2015","450696","8826651.0",""
"2015","450702","8514456.0",""
"2015","450711","778579.0",""
"2015","450720","2476735.0",""
"2015","450739","1593205.0",""
"2015","450766","2128996.0",""
"2015","450933","69806716.0","71282600.0"
"2015","450942","31856000.0","34887000.0"
"2015","450951","2638179.0",""
"2015","450960","1457119.0","1421490.0"
"2015","450979","40326000.0","71052000.0"
"2015","450988","656741.0",""
"2015","451006","1028328.0",""
"2015","451033","93460.0",""
"2015","451042","457600.0",""
"2015","451051","479539.0",""
"2015","451060","5290849.0","5236270.0"
"2015","451079","1096248.0","1194380.0"
"2015","451097","1274893.0",""
"2015","451103","10456396.0","9418160.0"
"2015","451121","1272360.0",""
"2015","451130","4881238.0","4731040.0"
"2015","451149","7830163.0",""
"2015","451158","7156121.0",""
"2015","451167","1125164.0",""
"2015","451194","363112.0",""
"2015","451219","83258.0",""
"2015","451228","4341866.0",""
"2015","451237","1383718.0",""
"2015","451255","455179.0",""
"2015","451264","1382977.0",""
"2015","451282","1071428.0",""
"2015","451291","192127.0",""
"2015","451307","625952.0",""
"2015","451334","692063.0",""
"2015","451343","659680.0",""
"2015","451352","5159588.0",""
"2015","451361","206795.0",""
"2015","451370","416620.0","1020220.0"
"2015","451398","2672514.0","2985330.0"
"2015","451404","3216112.0","3571270.0"
"2015","451413","5412900.0",""
"2015","451459","385723.0",""
"2015","451468","2432811.0",""
"2015","451477","4990795.0",""
"2015","451495","352455.0",""
"2015","451501","2316294.0",""
"2015","451510","15191460.0","15656600.0"
"2015","451529","304462.0",""
"2015","451538","1593188.0",""
"2015","451547","174366.0",""
"2015","451556","24786921.0","23989200.0"
"2015","451565","1885956.0",""
"2015","451574","1516366.0",""
"2015","451583","549347.0",""
"2015","451617","208843.0",""
"2015","451626","937621.0",""
"2015","451635","299483.0",""
"2015","451644","142012.0",""
"2015","451653","134276.0",""
"2015","451662","90131631.0","113285000.0"
"2015","451671","9241450.0","29009300.0"
"2015","451699","8602506.0","14123900.0"
"2015","451705","1515840.0","1631970.0"
"2015","451750","10898497.0","9779290.0"
"2015","451796","11221725.0","24456500.0"
"2015","451820","13203722.0","21941900.0"
"2015","451848","5763067.0","12418700.0"
"2015","451857","5293097.0","5584800.0"
"2015","451866","4325676.0","4771600.0"
"2015","451875","2217714.0",""
"2015","451884","2766004.0",""
"2015","451909","7520446.0","7398940.0"
"2015","451918","1332155.0",""
"2015","451945","5363742.0","5036690.0"
"2015","451954","2605492.0","3316310.0"
"2015","451963","5813817.0","4369860.0"
"2015","451972","3923479.0","4631650.0"
"2015","451981","2250051.0","3092220.0"
"2015","451990","7247398.0","5696940.0"
"2015","452009","507284.0",""
"2015","452018","4714342.0","10787300.0"
"2015","452027","7389108.0","19284800.0"
"2015","452036","4615852.0","6984750.0"
"2015","452045","5094148.0","7596390.0"
"2015","452054","6768486.0","17989300.0"
"2015","452063","12591911.0","13527100.0"
"2015","452072","2413340.0",""
"2015","452081","6029776.0","3797960.0"
"2015","452090","2194152.0","2672110.0"
"2015","452106","70060.0",""
"2015","452115","10365554.0",""
"2015","452124","4962933.0","6968810.0"
"2015","452373","5180743.0",""
"2015","452771","86425.0",""
"2015","452780","59735.0",""
"2015","452887","1344434.0",""
"2015","452984","87055.0",""
"2015","453163","41836934.0","31422300.0"
"2015","453215","6561605.0","8790640.0"
"2015","453297","411898.0",""
"2015","453455","2011279.0","2363210.0"
"2015","453464","1883598.0","2034870.0"
"2015","453473","1703642.0","2297790.0"
"2015","453570","484513.0",""
"2015","453747","3370321.0","3341790.0"
"2015","453756","1048086.0",""
"2015","453792","1195436.0",""
"2015","454078","149238.0",""
"2015","454184","6345978.0","21180800.0"
"2015","454218","-468874.0","297427000.0"
"2015","454227","246776521.0",""
"2015","454236","15703364.0",""
"2015","454245","12896375.0",""
"2015","454306","3821609.0",""
"2015","454458","2375205.0",""
"2015","454537","651648.0",""
"2015","454546","972249.0",""
"2015","454555","1580804.0",""
"2015","454573","2153631.0",""
"2015","454607","3154175.0",""
"2015","454616","5460025.0","5987550.0"
"2015","454625","7142954.0",""
"2015","454652","1531537.0",""
"2015","454689","3681313.0","3040800.0"
"2015","454698","6064473.0","5409940.0"
"2015","454722","154752.0",""
"2015","454740","992856.0","1195470.0"
"2015","454759","178592.0",""
"2015","454768","2056894.0",""
"2015","454777","3139883.0",""
"2015","454786","10877060.0","10009100.0"
"2015","454795","1757670.0",""
"2015","454801","1134347.0",""
"2015","454810","6380395.0",""
"2015","454829","5225761.0","9494050.0"
"2015","454838","474210.0","631377.0"
"2015","454847","223119.0",""
"2015","454856","20418050.0","11163100.0"
"2015","454865","4909216.0","2226150.0"
"2015","454874","557415.0",""
"2015","454883","5782046.0","5574170.0"
"2015","454892","281971.0",""
"2015","454908","30500.0","828204.0"
"2015","454917","1287549.0",""
"2015","454926","3825194.0",""
"2015","454935","410760.0",""
"2015","454944","1208807.0",""
"2015","454953","221715.0",""
"2015","454962","289412.0",""
"2015","454971","2532838.0",""
"2015","454980","1731601.0",""
"2015","454999","1673910.0",""
"2015","455008","1590464.0",""
"2015","455017","242593.0",""
"2015","455026","1994053.0",""
"2015","455035","83000.0",""
"2015","455053","388876.0",""
"2015","455062","464779.0",""
"2015","455071","430023.0",""
"2015","455080","1236703.0",""
"2015","455099","205870.0","1267520.0"
"2015","455105","699438.0",""
"2015","455114","17200148.0","59815900.0"
"2015","455141","3164878.0",""
"2015","455169","44954000.0","42679000.0"
"2015","455178","1382081.0","1400030.0"
"2015","455187","254440.0",""
"2015","455196","32580347.0","31298600.0"
"2015","455202","2773538.0",""
"2015","455211","2030994.0",""
"2015","455220","245000.0",""
"2015","455239","1144982.0",""
"2015","455257","3304928.0","3599980.0"
"2015","455275","4513041.0",""
"2015","455284","2397104.0",""
"2015","455327","775517.0",""
"2015","455336","3371200.0",""
"2015","455345","562770.0",""
"2015","455354","2745457.0",""
"2015","455381","1061591.0",""
"2015","455390","3711555.0","3315250.0"
"2015","455406","20803930.0","18827600.0"
"2015","455460","2315326.0",""
"2015","455479","9560687.0","8677580.0"
"2015","455488","4300974.0","3481980.0"
"2015","455512","987930.0","15509100.0"
"2015","455567","5093554.0",""
"2015","455600","3046375.0","5395060.0"
"2015","455619","5310443.0","8359640.0"
"2015","455628","7421701.0","8647470.0"
"2015","455655","5453681.0","7876830.0"
"2015","455707","543222.0",""
"2015","455716","11564654.0",""
"2015","455725","3359844.0",""
"2015","455734","2095140.0",""
"2015","455752","393633.0",""
"2015","455761","3231434.0",""
"2015","455770","1642626.0","3593560.0"
"2015","455798","1024520.0",""
"2015","455804","2879461.0","5370950.0"
"2015","455813","421400.0","10459200.0"
"2015","455831","1047631.0",""
"2015","455840","631917.0",""
"2015","455859","1509202.0",""
"2015","455868","1575312.0","1566900.0"
"2015","455877","2399241.0",""
"2015","455886","1693825.0",""
"2015","455895","2122385.0",""
"2015","455901","2645157.0",""
"2015","455910","457586.0",""
"2015","455929","443473.0",""
"2015","455938","0.0",""
"2015","455947","1709570.0",""
"2015","455956","1103369.0",""
"2015","455965","2219767.0",""
"2015","455974","1441703.0",""
"2015","455983","1062611.0","2436310.0"
"2015","455992","7160227.0","9729360.0"
"2015","456001","1074469.0",""
"2015","456010","2670623.0","5800900.0"
"2015","456029","1533147.0",""
"2015","456038","4217905.0","4849910.0"
"2015","456056","7299145.0",""
"2015","456065","2120876.0",""
"2015","456074","2115545.0",""
"2015","456092","505813.0",""
"2015","456126","1007977.0",""
"2015","456135","1002726.0",""
"2015","456144","1536000.0",""
"2015","456153","1293700.0",""
"2015","456180","3899277.0","5599330.0"
"2015","456205","5536910.0","7948690.0"
"2015","456214","2176871.0",""
"2015","456287","1220420.0",""
"2015","456296","22560254.0","21303600.0"
"2015","456302","3786915.0","6697190.0"
"2015","456320","3500156.0","4992350.0"
"2015","456339","4448136.0",""
"2015","456348","80805470.0","111999000.0"
"2015","456393","3387162.0","3811150.0"
"2015","456409","3000674.0","3385530.0"
"2015","456418","3693874.0","4581680.0"
"2015","456427","4105315.0","3692210.0"
"2015","456436","5941923.0","5176090.0"
"2015","456445","7158953.0","4911560.0"
"2015","456454","5523326.0","6259800.0"
"2015","456481","828506.0",""
"2015","456490","820594.0",""
"2015","456506","1711496.0","1512040.0"
"2015","456515","2723291.0",""
"2015","456542","20021087.0","33103600.0"
"2015","456551","748963.0",""
"2015","456612","5527994.0","9189150.0"
"2015","456621","2232913.0","1851680.0"
"2015","456791","6130443.0","9767260.0"
"2015","456861","5913809.0",""
"2015","456922","3696254.0",""
"2015","456931","3783568.0",""
"2015","456940","8150782.0",""
"2015","456959","7036397.0","22286300.0"
"2015","456968","2388117.0",""
"2015","457004","981396.0","1645420.0"
"2015","457022","2564531.0","3085110.0"
"2015","457031","740313.0",""
"2015","457077","4179586.0",""
"2015","457086","3621647.0","4266540.0"
"2015","457101","5178738.0",""
"2015","457110","5770375.0",""
"2015","457129","18762797.0",""
"2015","457174","3830248.0",""
"2015","457183","3981974.0","2772820.0"
"2015","457192","1344445.0",""
"2015","457226","171684.0","295832.0"
"2015","457244","2800413.0",""
"2015","457253","335555.0",""
"2015","457271","1070883.0","1652960.0"
"2015","457299","1392996.0","1370530.0"
"2015","457314","2891218.0",""
"2015","457323","4268006.0",""
"2015","457332","357511.0",""
"2015","457341","1181856.0",""
"2015","457350","417030.0",""
"2015","457378","307175.0",""
"2015","457387","697897.0",""
"2015","457396","1220797.0",""
"2015","457402","194718.0","1152000.0"
"2015","457411","5182699.0",""
"2015","457420","1173930.0",""
"2015","457439","801996.0",""
"2015","457448","1738194.0",""
"2015","457466","533233.0",""
"2015","457475","1200557.0",""
"2015","457484","910170.0","1319150.0"
"2015","457493","90954.0",""
"2015","457509","192080.0",""
"2015","457527","4725781.0","3409970.0"
"2015","457536","3324275.0","2460420.0"
"2015","457545","1493059.0",""
"2015","457554","470177.0",""
"2015","457563","2226012.0",""
"2015","457572","1013324.0",""
"2015","457581","2082628.0",""
"2015","457590","625032.0",""
"2015","457606","321528.0",""
"2015","457615","241898.0",""
"2015","457624","325000.0",""
"2015","457633","1006128.0",""
"2015","457642","351681.0",""
"2015","457651","975483.0",""
"2015","457679","83524.0",""
"2015","457688","3505789.0","4810930.0"
"2015","457697","261839.0","536972.0"
"2015","457703","686238.0",""
"2015","457721","188702.0",""
"2015","457730","787634.0",""
"2015","457749","931760.0",""
"2015","457758","3251483.0",""
"2015","457767","1707778.0",""
"2015","457776","1290181.0",""
"2015","457785","1518351.0",""
"2015","457794","133721.0",""
"2015","457800","2451778.0",""
"2015","457819","19194630.0",""
"2015","457828","1781766.0",""
"2015","457837","1319624.0",""
"2015","457846","816730.0",""
"2015","457855","976867.0",""
"2015","457864","1948926.0",""
"2015","457873","620374.0",""
"2015","457891","535937.0",""
"2015","457916","716366.0",""
"2015","457925","285142.0",""
"2015","457943","442830.0",""
"2015","457952","2725600.0",""
"2015","457961","679427.0",""
"2015","457989","156251.0",""
"2015","457998","300826.0",""
"2015","458007","576223.0",""
"2015","458016","530369.0",""
"2015","458034","484953.0","423174.0"
"2015","458043","985203.0",""
"2015","458052","241007.0",""
"2015","458061","178378.0",""
"2015","458070","3186290.0",""
"2015","458098","671528.0",""
"2015","458104","731053.0",""
"2015","458113","291419.0","639352.0"
"2015","458122","123130.0",""
"2015","458131","1346270.0",""
"2015","458140","955858.0","1407250.0"
"2015","458159","2711357.0","3814730.0"
"2015","458168","1143573.0",""
"2015","458186","4047704.0","3552990.0"
"2015","458256","14852446.0",""
"2015","458265","6792230.0",""
"2015","458274","4665392.0",""
"2015","458283","7020956.0","6513590.0"
"2015","458399","425000.0",""
"2015","458405","11380114.0","11222900.0"
"2015","458423","642497.0",""
"2015","458432","6103620.0","7880660.0"
"2015","458441","6033529.0","6406980.0"
"2015","458478","3659684.0","5144000.0"
"2015","458496","6213348.0","12405900.0"
"2015","458502","7707823.0","6715500.0"
"2015","458557","5088179.0",""
"2015","458575","261962.0","6195760.0"
"2015","458593","9558765.0",""
"2015","458681","3329875.0","4142890.0"
"2015","458690","5337222.0","4177390.0"
"2015","458706","4038295.0","4333410.0"
"2015","458803","1316219.0",""
"2015","458812","584922.0",""
"2015","458821","701454.0",""
"2015","458830","1999564.0",""
"2015","458849","1099399.0",""
"2015","458858","1541302.0",""
"2015","458867","2975859.0",""
"2015","458885","2903348.0","2284150.0"
"2015","458919","57064441.0","41822500.0"
"2015","458955","3158045.0","2764180.0"
"2015","458964","21861080.0","15002000.0"
"2015","458973","17184902.0","17998000.0"
"2015","458982","12454189.0","17635800.0"
"2015","459000","1403067.0",""
"2015","459019","933877.0",""
"2015","459037","1061417.0",""
"2015","459046","922987.0",""
"2015","459055","683215.0",""
"2015","459064","1139455.0",""
"2015","459073","629960.0",""
"2015","459082","6321066.0","14903000.0"
"2015","459107","8256717.0","7626760.0"
"2015","459116","1818801.0",""
"2015","459125","908349.0",""
"2015","459134","197160.0",""
"2015","459143","527603.0",""
"2015","459161","912956.0",""
"2015","459170","1396800.0",""
"2015","459189","542612.0",""
"2015","459198","2795289.0",""
"2015","459204","20800846.0","20012900.0"
"2015","459213","19296598.0","17546600.0"
"2015","459222","788463.0","1166970.0"
"2015","459231","3591044.0",""
"2015","459259","11516010.0","14111200.0"
"2015","459268","7547904.0","14313600.0"
"2015","459277","3874077.0",""
"2015","459286","2397246.0",""
"2015","459295","783546.0",""
"2015","459301","1503428.0",""
"2015","459310","967790.0",""
"2015","459329","89951.0",""
"2015","459338","311155.0",""
"2015","459347","362327.0",""
"2015","459356","5472010.0","5115320.0"
"2015","459365","531473.0",""
"2015","459374","1680711.0",""
"2015","459392","1161489.0",""
"2015","459408","370672.0",""
"2015","459417","1601341.0","1612340.0"
"2015","459426","1002296.0",""
"2015","459435","0.0",""
"2015","459444","469367.0",""
"2015","459462","4690941.0",""
"2015","459471","223511.0",""
"2015","459480","317066.0",""
"2015","459499","279697.0",""
"2015","459514","1500000.0","1300000.0"
"2015","459523","212439.0",""
"2015","459532","1054291.0",""
"2015","459541","335339.0",""
"2015","459550","1766922.0",""
"2015","459578","1404553.0",""
"2015","459587","6147496.0","5386080.0"
"2015","459596","6609191.0","5688500.0"
"2015","459602","3797100.0","4176090.0"
"2015","459611","4325268.0","4410630.0"
"2015","459639","7972314.0","5215890.0"
"2015","459648","2169194.0","3038750.0"
"2015","459657","4020463.0","3812870.0"
"2015","459666","4636021.0","3836730.0"
"2015","459675","3871873.0","4026800.0"
"2015","459709","5735040.0","5265410.0"
"2015","459718","8709926.0","5429950.0"
"2015","459727","5462622.0","5608930.0"
"2015","459736","54318424.0","45433400.0"
"2015","459824","42339000.0","41903000.0"
"2015","459842","6021375.0","4746100.0"
"2015","459851","4392784.0","4713050.0"
"2015","459949","20584387.0","55335600.0"
"2015","459958","4339171.0",""
"2015","459967","6323538.0",""
"2015","459985","5834949.0",""
"2015","459994","62275021.0","43673400.0"
"2015","460002","428300.0",""
"2015","460011","1855251.0",""
"2015","460020","6778108.0","6469590.0"
"2015","460039","7099808.0","10395500.0"
"2015","460048","4148737.0","7520070.0"
"2015","460057","266552.0",""
"2015","460066","1003895.0",""
"2015","460075","3240266.0","3305240.0"
"2015","460093","2484680.0",""
"2015","460109","2662482.0","1856300.0"
"2015","460118","2497016.0",""
"2015","460127","2117613.0",""
"2015","460136","9254489.0","11018200.0"
"2015","460145","2567879.0",""
"2015","460172","7948190.0",""
"2015","460181","8320000.0","9915000.0"
